"Id","X1","X2","X3","X4","X5","X6","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2"
"c9e621eb-eb23-452b-bcb9-d1528952f975",0.00527618136459642,0.403210951205861,0.480870513177122,0.106329658458942,0.00296305341352831,0.00134964237994953,0.058,0.138,0.584,0.204,0.01,0.006,1.73761827812792e-18,9.97943367315986e-08,0.999921670949295,7.82292563681744e-05,9.87626204054117e-19,7.72952586804894e-20
"41166ff6-e9cc-4f83-8174-ae0c36aee5e9",0.000438408714902939,0.0144328633271519,0.076276140072046,0.894852454088918,0.00418596858455052,0.00981416521243046,0.026,0.146,0.07,0.736,0,0.022,4.81264658218313e-30,9.85459545108615e-14,5.50233113903821e-08,0.99999994497659,5.80315120833424e-18,2.10953159322769e-18
"12ecb034-9c19-45a2-bfc6-2675ec9dcbd8",0.65243545675672,0.245785570764373,0.00450053132388611,0.0210693911382495,0.000887689200265813,0.0753213608165052,0.24,0.462,0.134,0.04,0.03,0.094,0.00021762260705871,0.999782365539256,8.96348596184444e-09,5.90842912466464e-14,4.89384003650534e-11,2.84120159254617e-09
"49069693-5254-43fc-a554-3a8b107d0ea8",0.000330571867787939,0.00279697740752498,0.995246628444024,0.00159928800657178,1.8629641079202e-05,7.90463301203973e-06,0.026,0.072,0.772,0.126,0.004,0,1.85184048393872e-18,4.0630350652179e-09,0.999999423588931,5.72348033571436e-07,6.71152497910755e-20,1.09171299238757e-22
"b0e8aef8-edaf-465b-91be-e44e140d006f",0.883532996136857,0.0963616086449379,0.0200238878211252,3.06482752826445e-06,9.96136203644552e-09,7.84326081898349e-05,0.678,0.22,0.088,0.008,0,0.006,0.998314868327032,0.00168511648772009,1.51852480853828e-08,2.21105224535614e-17,9.07930134745728e-21,2.94563125449084e-19
"9ed98009-a8f6-4638-b558-0820182bca57",0.000792929272643075,0.0115392884010266,0.38838420971604,0.585462855899335,0.0124342057749213,0.00138651093603405,0.004,0.024,0.29,0.682,0,0,2.48671850487499e-29,2.74898500567632e-13,2.83266531134302e-05,0.999971673346612,2.22762122958189e-17,1.33343808040036e-21
"60b5071f-1ec5-40af-979e-605db95f9d28",0.000180621876775904,0.00364679636716263,0.0474722760095157,0.930777949687706,0.0168626829602556,0.00105967309858415,0,0.002,0.02,0.978,0,0,1.54038483141149e-33,2.81925477050284e-15,3.64946358151317e-08,0.999999963505361,3.25990216979284e-17,4.84594378826923e-21
"4317ddd8-bf15-4f04-b674-ca5ed7c789b2",4.16715719761839e-07,0.00284493745932778,0.000302793977730596,0.000732848837576265,0.949129059827438,0.0469899431822072,0.01,0.056,0.028,0.012,0.632,0.262,3.57492510015469e-26,4.4109836313146e-06,5.32295854485625e-18,6.44354525202982e-16,0.964938454390317,0.0350571346260509
"dd93ca02-deb7-4cd4-8860-ff04d16503ab",0.00674508552664739,0.993197493935489,3.80544758514942e-05,2.00606480684268e-08,2.39409484929478e-08,1.93220604157313e-05,0.274,0.576,0.06,0.032,0.012,0.046,6.94548789292902e-08,0.999999930103969,3.08692884725201e-18,4.40479678778304e-10,3.59687800422162e-17,6.72781161279674e-13
"858e60ef-9d71-48b3-88d7-6bf319427d1e",1.6075322973093e-08,0.00206285251766345,2.73005190583258e-05,0.000406072539850693,0.00462612024751402,0.992877638100591,0.006,0.018,0.002,0.002,0.24,0.732,9.20307825434564e-28,3.07069620320735e-08,9.02804436274335e-25,1.49163645828098e-18,2.54780618819562e-05,0.999974491231156
"023d4b21-fba7-492d-b9c0-84630f26b250",0.00164117070147319,0.0181471339483645,0.0900586874451308,0.855910831325676,0.0330279834130294,0.00121419316632616,0.008,0.042,0.186,0.758,0.006,0,3.23053384479888e-28,2.69014241915111e-13,3.72893406771744e-06,0.999996271065663,5.88412776603227e-18,2.08100931080957e-20
"d71dc7ca-63a9-44e2-9e1e-82304ebbd7b4",0.00782027852462927,0.0133565633890581,0.149504494915389,0.826048573523275,0.000967763945885296,0.00230232570176312,0.042,0.202,0.196,0.53,0,0.03,1.49322661596781e-23,1.56024250557678e-10,5.03688234440448e-07,0.999999496155741,1.23103993514104e-16,2.14305252540452e-17
"d3f01364-4ca7-481a-ae6f-79f4bdd412a2",0.000320247630689146,0.0198125007099914,0.05148633741154,0.917952091412476,0.00991182193293047,0.000517000902373328,0.014,0.126,0.218,0.584,0.038,0.02,7.94442133677114e-25,2.97800979291122e-09,0.00327475078046977,0.996725246241474,4.59485472905699e-14,2.84043408412706e-17
"efc701bd-fdd8-4a3c-bbce-5e226cdfc728",0.875767970963672,0.102095772832032,0.0217212719664206,0.000105019946448735,1.02832230144758e-07,0.000309861459196792,0.688,0.206,0.084,0.01,0.002,0.01,0.999987744462476,1.21277561851206e-05,1.27781338227475e-07,1.0661658396001e-15,1.16487891351902e-21,1.45381216124244e-19
"3a519ef5-ca9a-46da-aa44-0fcf9388f49b",1.49912033486676e-07,0.00244719894433992,0.000155606202438471,0.0362215979006092,0.924323816367548,0.0368516306730308,0.002,0.092,0.006,0.06,0.622,0.218,3.6038541329134e-27,9.93408052121178e-07,2.0816336075394e-19,2.84192557479662e-13,0.993584971116394,0.00641403547526934
"738caf6b-f083-42b8-8cca-d15462bbe194",0.00047733696150425,0.0719633048578484,0.0388782442860264,0.864546357678951,0.0232574472037022,0.000877309011967594,0.002,0.04,0.088,0.866,0.004,0,4.61011874945801e-31,1.01375041891068e-12,2.2336946367316e-07,0.999999776629514,8.47667280940717e-15,8.94500939270086e-21
"516fac65-ed26-47e8-a5ec-9b07c47f2534",0.00674953529651062,0.706228985138011,0.285857256225392,4.65457906827312e-05,0.000147201402821152,0.000970476146582431,0.138,0.414,0.162,0.062,0.106,0.118,5.65183017343895e-09,0.999999960879631,6.48760583343703e-10,4.18725092982994e-12,7.05267120692874e-11,3.27450638378397e-08
"6f2ad544-9589-4ab3-811b-c43e6f180bf7",0.378060125977769,0.507371103871364,0.110218116970001,0.00381547274940497,3.17695480729333e-05,0.000503410883389338,0.188,0.416,0.214,0.05,0.036,0.096,2.33980855831371e-05,0.999966374545643,1.0226035343252e-05,1.3300964732455e-09,2.84972704192056e-12,4.84453591756702e-13
"5fd2baf2-a00e-493b-9f79-ea38905c35f0",0.00907235721433582,0.0493229561262889,0.0790399829169214,0.852898962107394,0.00866052158152059,0.00100522005353905,0.026,0.08,0.294,0.594,0.006,0,2.84909760609877e-20,1.33009196838575e-09,0.00489684606944827,0.99510315260046,6.72139349774769e-18,5.86152461853944e-20
"9884f715-f400-41c2-918d-71cc10bd32c2",3.075475825748e-08,0.00224879689989595,3.93324177828321e-05,0.00248818374691797,0.00885053507916876,0.986373121101476,0.002,0.022,0,0,0.376,0.6,3.80849957432322e-26,3.25340089193916e-08,5.54827830312873e-23,2.68029809178131e-19,0.112690964555175,0.887309002910816
"734fae0f-ea5d-4d21-90c5-f32485c902e5",1.55539625575064e-07,0.00571893059272579,4.20210821274643e-05,0.00720603632559933,0.50795036799783,0.479082488462092,0.006,0.048,0.006,0.03,0.28,0.63,2.57072511864481e-25,3.35594756661202e-06,5.39490687463155e-21,1.19248806855396e-14,0.0684957067798007,0.931500937272621
"c7440427-4806-44bf-8167-f1ef4b4d6a5f",2.93652971785983e-05,0.00977143975691391,0.0311544910668812,0.898226624912339,0.054771077600616,0.00604700136607145,0,0.03,0.052,0.814,0.076,0.028,1.67053672519277e-30,3.58735597719188e-12,1.4914644484652e-07,0.999999850827838,2.21300900260017e-11,5.00151538473539e-17
"21eb6240-00e0-4de7-a52b-a8228d3485b9",2.17632603549951e-07,0.0228406326675748,1.55409829662971e-05,0.000832473517402895,0.143436858071331,0.832874277128121,0.006,0.118,0.008,0.028,0.244,0.596,8.58934559684634e-24,1.36602554028179e-06,3.32833218812243e-21,2.83604446413279e-17,0.325652081968678,0.674346552005782
"5a600d5e-88f4-4e60-ace0-4638034cc6c5",0.000323164973619156,0.0272056327718834,0.0432837693929659,0.902956997262891,0.0242907445095659,0.00193969108907429,0,0.006,0.078,0.912,0.004,0,6.359384205306e-33,1.09263714285246e-14,5.38028157728796e-07,0.99999946197183,6.79239931758744e-16,4.60767027927848e-21
"6f0621f5-74ef-4214-b1de-663e0dfe428a",0.0544750416078831,0.940454165179466,0.00348995974532805,5.01986989716671e-05,0.000287907990167919,0.00124272677818345,0.192,0.598,0.134,0.002,0.01,0.064,4.32682956454385e-06,0.99999565025727,2.2912102773682e-08,3.94504941051158e-13,2.16298937494446e-13,4.51415803180608e-13
"1ae12f82-713a-48d9-995d-f2b153422a71",0.0688898781218477,0.0962519602441935,0.724890562095358,0.108861491077359,0.000930090507279503,0.000176017953961809,0.204,0.166,0.45,0.176,0.002,0.002,3.01216089983298e-11,4.50196739953425e-05,0.999797467018701,0.000157513277182299,1.42300652848792e-18,3.861190162702e-22
"88aa0fcf-72a8-48e2-82ff-b802f6948317",0.000284375072839528,0.465577227926023,0.0236093311390567,0.509447209347453,0.000995152959841476,8.670355478558e-05,0.01,0.152,0.164,0.674,0,0,4.45150902672144e-28,4.69732912218797e-10,1.39526578711222e-09,0.999999998135001,2.29988435026915e-17,2.22361796422779e-20
"3b6228c4-b59e-495d-8b77-4c02b4f98f7f",0.000205083170826982,0.00604774865594585,0.0467749456318608,0.926349139893799,0.0191463656112375,0.00147671703632969,0,0.002,0.022,0.976,0,0,1.70319259340854e-33,5.06975864166251e-15,6.56298393344038e-08,0.999999934370156,4.09899608061635e-17,7.70393550051803e-21
"0af6ddbd-09d9-4e1f-880c-8c709f7f3350",0.0395750320366079,0.0860344381661067,0.0827306232791037,0.785413267255848,0.00585037630437388,0.000396262957960277,0.024,0.126,0.438,0.408,0.004,0,2.32214330553564e-17,9.57987542862911e-08,0.996677236888329,0.00332266731291274,4.00013857788231e-15,1.23887294670736e-20
"70115c8d-fe5b-4f59-9a94-c2c8b0e6580c",1.52219764370724e-07,0.00739801466994487,0.000156038649591239,0.0180834138618427,0.902817377455824,0.0715450031430324,0,0.042,0.012,0.024,0.69,0.232,1.02232565160362e-26,2.77441825718104e-07,3.14310831104904e-19,6.40453854439003e-16,0.970498337366142,0.0295013851920312
"023e4779-38d9-47d9-ab34-2a2fdc6c3ea8",1.6076902259686e-08,0.0026964862634432,3.68704115693248e-06,8.79034135604048e-05,0.00666933979725661,0.99054256740768,0.004,0.018,0,0.002,0.254,0.722,3.68157572831948e-28,1.36305226493487e-08,1.37003609796156e-23,1.33499961062561e-19,0.000206407922645387,0.999793578446832
"63a83c3f-354a-4e4e-a8b8-3a4fc5b640e3",6.46257602801262e-08,0.00261097107455789,9.86394643165091e-05,0.0231924583483082,0.938025304170474,0.036072562316583,0,0.028,0.008,0.028,0.734,0.202,9.05447562980689e-29,5.85710772483283e-08,2.21473579547978e-21,5.87523786911797e-14,0.99985865103004,0.00014129039882385
"31042a2b-5dbe-4d15-971d-9b31d9b69c57",0.00652788168663641,0.00689354002497982,0.0913086597195169,0.889796880181987,0.005388527780153,8.45106067271625e-05,0.046,0.152,0.19,0.572,0.034,0.006,7.52111200250171e-24,4.79287070801256e-10,2.95782361340097e-08,0.999999969942476,1.04305417036512e-15,1.94706857591171e-19
"532906dc-432c-4f0b-b144-bed9b8a73185",0.917338709600938,0.0764027941886396,0.00625488783340281,3.6552677428803e-07,2.0644769943199e-08,3.2222054750729e-06,0.648,0.292,0.028,0,0.006,0.026,0.999875707712426,0.000124292287573622,2.81621489731375e-19,9.21958372690363e-23,8.66659823484131e-23,2.98582064794266e-17
"5332945c-28cd-49d2-a754-3dd1c69ebd81",0.54888572562514,0.162237266720034,0.284936098620349,0.00352937827333318,7.369079329167e-07,0.000410793853211179,0.24,0.268,0.292,0.19,0.002,0.008,0.000329170316755575,0.985076863617346,3.52214923059848e-05,0.0145587445734394,2.4673417987267e-14,1.28474231739086e-13
"6951d58b-9b79-40ef-acce-8096548ed05c",5.05371917637361e-08,0.0113272994790623,5.08633343392003e-05,0.00997204911882575,0.901296799562703,0.077352937967878,0,0.006,0.002,0,0.662,0.33,7.10997553001329e-29,5.93551181490346e-08,5.63747843894457e-23,3.60071825461466e-18,0.962764125897127,0.0372358147477554
"3fe705d1-780e-43e2-ae7b-194b0a1d69cd",1.16142419857217e-07,0.00517711270629566,0.000223397773914333,0.0412407114810072,0.910912542030316,0.0424461198660471,0.002,0.022,0.004,0.052,0.594,0.326,3.512381671487e-26,1.8232888498839e-07,7.94144951243782e-19,3.46193347152207e-14,0.974686504346053,0.0253133133250278
"cb146cf6-b009-4ef1-9384-279c787d023e",2.44588952661922e-09,0.00698937781500835,3.18102226572949e-07,1.89377182242435e-06,0.00101465245580794,0.991993755409245,0.002,0.014,0,0,0.21,0.774,1.00634695942024e-31,3.56909929343365e-09,4.20830135362427e-26,1.15434031052915e-21,3.23643801747154e-06,0.999996759992883
"c377001b-a1a1-4803-b032-030d61fc3864",4.17401699032919e-08,0.0133597169345073,2.20424617966036e-05,0.00193373406321464,0.941626072764099,0.0430583920362126,0.002,0.086,0.014,0.08,0.536,0.282,2.17836747582734e-26,1.25606629809736e-06,2.65569011480757e-19,8.98317577603728e-12,0.967506324457095,0.0324924194676239
"5db236ba-671c-462f-84dc-0b212896a73f",0.000870884886554895,0.993651603486029,0.000200141344264498,7.209056713991e-07,1.63246446258156e-05,0.00526032473285418,0.178,0.422,0.166,0.034,0.022,0.178,4.05309989982481e-10,0.999995440572085,2.62762103614398e-09,2.58987560430594e-10,8.46731830920908e-12,4.55612752899291e-06
"229f0106-c23c-4af8-8619-2d21566630e4",0.983526232596982,0.00660300145797347,0.00980208057288069,6.59072651202087e-05,9.64410143014972e-10,2.7771426342525e-06,0.818,0.092,0.078,0.012,0,0,0.999999905164464,9.48355346267661e-08,1.28580642320189e-15,6.15329234401838e-22,5.36194594372557e-29,3.22890097549231e-24
"c5adef9a-ff09-4c00-b060-7a1bdc0df47c",6.85322305053395e-07,0.00546865716886988,0.00222199298128378,0.0272775571016349,0.348419938127592,0.616611169298315,0.008,0.098,0.016,0.006,0.422,0.45,2.15442723726829e-24,1.70275312649377e-05,2.10799135642723e-18,9.86657432154282e-15,0.28558249223577,0.714400480232955
"ab69a1b5-6460-4914-ae63-99a92a69a0c3",0.0165043953045,0.0306364507415557,0.918728520453402,0.0335699325589448,0.000250685069313646,0.00031001587228352,0.052,0.062,0.722,0.158,0.006,0,2.76717277940539e-14,2.70502161152872e-09,0.999998890949403,1.10634554810845e-06,5.66013752093213e-19,9.53555210154836e-24
"18b8dac2-89fb-4621-9b1b-7a4b1ea96132",0.0121678067844655,0.967978943530553,0.00409373867947957,2.04218004589653e-05,0.0036206403674613,0.0121184488375813,0.156,0.36,0.218,0.112,0.08,0.074,7.06975492929281e-09,0.999847479699563,2.11901487453042e-06,3.63027228862024e-05,0.000109799839364968,4.29165355638096e-06
"36e3bc29-36f4-48a4-ab1d-b5b9d454f162",1.31087763045557e-08,0.00321129749417705,2.60886334506367e-06,6.28252846321823e-05,0.00543804285733184,0.991285212391738,0.002,0.01,0,0,0.292,0.696,3.53477552344883e-28,1.35618853524384e-08,1.21627285976893e-23,5.15634855731501e-20,0.0188357987266433,0.981164187711471
"14e0bad4-fe8a-4c03-9201-e8b7821eb2a1",2.15367285221848e-07,0.0163492564607662,1.01756347449202e-05,0.00028574599298877,0.947220699300014,0.0361339072442006,0,0.042,0.004,0.012,0.612,0.33,2.2971741518473e-26,1.52050289996468e-07,9.08616835675703e-22,1.12267697653541e-17,0.985889211025399,0.0141106369243106
"db8dfb23-f377-4ce2-9257-59a9c9182cb2",0.0132185269679126,0.188113831489082,0.537419293008202,0.257878094375126,0.00304581719276633,0.000324436966910439,0.06,0.11,0.528,0.294,0.006,0.002,9.71052350204043e-14,5.85806942463749e-06,0.99943204919944,0.000562092730421673,6.16480628872339e-13,1.92936723204674e-19
"7bf40d9b-670b-43ae-a624-bf6c796c050a",0.737071589853725,0.258795601056062,0.00408676344435635,1.80645202266217e-05,1.17770041852648e-08,2.79693486255363e-05,0.654,0.254,0.08,0.01,0,0.002,0.99996031124352,3.96884163475408e-05,3.40132256816701e-10,7.08140661078644e-19,6.58452874788319e-25,4.25565083983245e-21
"92ff14f3-8d83-4420-b31a-577cb53f602b",0.831791571826547,0.167546746587854,0.000659287755780763,3.15235693118307e-07,3.30966496147818e-09,2.07528446029111e-06,0.748,0.224,0.024,0,0,0.004,0.999997486323178,2.51367682186189e-06,1.94177189972512e-17,6.31933014663081e-25,2.50092309236677e-23,2.13856795608446e-21
"6a364c43-0332-4890-bb8c-106b81227fa8",0.0476601890037532,0.951061423775746,0.00122149041921683,4.21130707397295e-05,3.90552176464384e-06,1.08782087798312e-05,0.306,0.334,0.286,0.04,0.028,0.006,0.400691869049372,0.599180294996209,0.000127835492291544,4.62120096047771e-10,4.89981826296576e-15,1.89565317317022e-15
"6e86a4bd-d44d-4425-89f2-7c8c850763df",3.58175432357292e-08,0.00863224785030391,8.58419697679213e-06,0.000621676496077171,0.92082219895797,0.0699152566811288,0,0.006,0,0,0.664,0.33,7.25693083709926e-30,6.91314355854198e-09,1.02115413433274e-22,4.50713156731199e-18,0.996373961040268,0.00362603204658821
"4e066d54-7c4e-4d70-bba5-2201297d83f5",0.000292659005233903,0.00976245915452387,0.0743858603103925,0.897401094962284,0.0160761070198743,0.00208181954769138,0.008,0.028,0.174,0.758,0.022,0.01,3.08245393982667e-27,1.91114584622373e-11,0.000323628119057765,0.99967637184482,1.70103502045512e-11,1.93196087955314e-17
"6d3f9882-f5d0-493c-95e6-18f23f21bb08",0.00104250757102679,0.545938904278925,0.394286905006123,0.0204304686742223,0.0230426420529076,0.0152585724167953,0.012,0.232,0.366,0.25,0.076,0.064,1.79705366769291e-21,0.00020555778657533,0.999110629566801,0.0006837992241451,1.32163909847672e-08,2.06087715009643e-10
"4d0a0a45-8ef7-4611-9c7b-e65d476de291",0.0152958180479461,0.934179940879867,0.000378371802722188,2.98961009879694e-05,1.61204607425532e-05,0.0500998527077346,0.188,0.46,0.136,0.086,0.032,0.098,6.21273323144059e-09,0.999983810465949,3.58739571455333e-06,1.25957671370897e-05,1.16665111500645e-10,4.18006929270973e-11
"08d142f6-db61-4c00-81ca-df68e6df3158",3.63845485089481e-08,0.00600374932202838,1.00486404395394e-05,0.000720471326145667,0.935399163074965,0.0578665312518727,0,0.002,0,0,0.65,0.348,5.7919661538576e-30,4.2520227009319e-09,6.44543493735332e-23,2.73048306071331e-18,0.997427322579719,0.0025726731682581
"7595096c-b849-4884-8304-0943d7419d9a",0.0160747418544664,0.0574971553344323,0.420160794712454,0.503973908900603,0.00195234417650023,0.000341055021543769,0.038,0.128,0.588,0.246,0,0,8.25961897654395e-17,2.14369759400317e-08,0.999808215516576,0.000191763046447538,5.82802606934275e-18,8.53628588552156e-23
"2a076050-4b79-4b15-a18c-f3dd04aa88e5",0.000760449101458573,0.0059606332071773,0.890152222729622,0.0999226604723269,0.0024878306092256,0.000716203880189334,0.008,0.044,0.274,0.674,0,0,3.29838372674957e-29,2.65371852614066e-13,3.15102622712327e-07,0.999999684897112,9.34217630277549e-18,1.33347543312656e-21
"dfbaa2fb-4dde-4960-b423-dc70a2866f8e",0.101715719184041,0.173951372098766,0.642478018996585,0.0309842738405321,0.000106891875987605,0.0507637240040889,0.122,0.228,0.488,0.154,0,0.008,1.26638980455042e-13,2.01732554020724e-05,0.999946001538816,3.3825205651769e-05,3.13772112710441e-15,2.34055829478232e-17
"e24c23ca-8051-4090-bee4-8805ad809537",0.767795895879167,0.0513469339515355,0.180706122000865,0.000133294654123405,6.194018048337e-09,1.77473202915513e-05,0.714,0.146,0.128,0.01,0,0.002,0.999996863739918,3.1362598994127e-06,1.82286392783883e-13,8.6842044434587e-20,1.07043966339921e-27,2.57490474593674e-24
"248920b3-7794-46c6-b63d-add8ef2de9ec",0.00288090515415567,0.0250622968053099,0.718436755891394,0.250009124656315,0.00343825591798614,0.000172661574839744,0.022,0.062,0.612,0.278,0.016,0.01,2.52709697002359e-19,1.58660177840518e-08,0.999684587000734,0.000315397133137191,1.10658242813363e-13,1.06296974569076e-19
"4f54bdad-8e2c-4294-b1e1-efa55397a45d",0.0289190607431909,0.352919240322205,0.0370285962518577,7.17887931766741e-06,5.50420508026989e-05,0.581070881752627,0.176,0.416,0.154,0.044,0.018,0.192,1.08236821369177e-07,0.99998972364371,3.03848541088658e-06,5.10168049457006e-12,3.269201094642e-10,7.12930203592925e-06
"8af59a68-e666-454e-a57f-3b68639faff7",9.29884240024623e-07,0.000960153261539896,0.00288545576513965,0.00483788153267944,0.0164645096413569,0.974851069915044,0.022,0.092,0.014,0.004,0.288,0.58,3.43886721061235e-23,2.59061948132137e-07,1.74117914847666e-20,7.99984935047569e-20,2.30397775427754e-05,0.999976701160509
"5ff4f8da-a0ce-4e58-af33-1424dd25ad67",0.00873743800667942,0.890723188147086,0.0945127704530869,0.00246998346160078,0.00074110222060364,0.00281551771094331,0.076,0.218,0.5,0.188,0.016,0.002,2.6471095058281e-14,2.04489852296252e-05,0.999334153070411,0.00064539794430308,3.00005302759852e-14,8.70207295007384e-17
"f5c20637-0238-4861-90bd-4111c7e378b8",0.101229661467726,0.268000351245701,0.0343128242387319,0.59398900659289,0.00207734172522826,0.000390814729723054,0.094,0.168,0.35,0.38,0.006,0.002,3.34649132566639e-13,9.40300961632117e-05,0.541036010338625,0.458869959564308,5.69770295956539e-13,2.20635524514082e-18
"e2884b65-e62a-4b85-ae23-ea6ea59fd0e0",0.160878296292516,0.0952283191713331,0.134577992117829,0.607653123295785,0.00149296259764815,0.000169306524888996,0.148,0.14,0.492,0.218,0.002,0,7.14350297589683e-10,7.47074064860285e-07,0.999998968729262,2.83482323000279e-07,5.66301565260955e-20,2.56683371917187e-23
"e7f7922e-3e69-440a-91d9-a59b06471850",0.000701212330006678,0.00346294208832902,0.994067258917121,0.00164380628498072,2.56590838795636e-05,9.91212956829334e-05,0.096,0.344,0.27,0.086,0.078,0.126,1.17116128370886e-09,0.999769322019219,0.000224722804693267,1.36434287207351e-06,1.98592114214274e-07,4.39106993991788e-06
"cede38ae-09b8-4302-a98a-85b5d4bbfc9b",2.13474700039086e-08,0.00214384190374252,3.93122077715004e-05,0.00310453995924141,0.00884598744583409,0.98586629713594,0.002,0.026,0.004,0.008,0.448,0.512,2.12798746340086e-26,2.05565027825388e-07,7.9359861904049e-22,4.76109679249136e-17,0.403260787773545,0.596739006661427
"0fcabdd4-7279-43d1-86ad-bf53fc59adfa",0.0642683775608249,0.0970418464574168,0.227410123664721,0.609688589550011,0.00129567921283768,0.00029538355418861,0.108,0.102,0.532,0.258,0,0,1.69552801443518e-13,5.52458842790323e-08,0.99998916961133,1.07751426163453e-05,8.67900734366776e-20,2.69909320548885e-23
"c2852591-7f8a-44a2-92af-9cbf173da070",0.0068341037991103,0.988504277962357,0.00129166120411289,0.0029013339448822,4.74482966558065e-05,0.00042117479288148,0.194,0.522,0.166,0.064,0.004,0.05,2.64960310612951e-09,0.999999985521996,1.49153482866467e-11,1.1793112118139e-08,1.57985534154102e-15,2.03719135114136e-11
"36c4603d-b75b-45fe-9b73-9b2ff0612771",0.00117672165492396,0.00490688528031588,0.348086197192948,0.627311766211195,0.0171213710371116,0.00139705862350491,0.024,0.014,0.206,0.75,0.002,0.004,2.4212397409075e-28,7.18281673634306e-12,4.87657914772495e-05,0.999951234201272,6.76061584467862e-14,5.79778902746139e-18
"38265f08-e84b-4041-be47-053544ca6085",0.00240296986962426,0.0520293816411823,0.0887511412957715,0.854660812549216,0.00188566806943329,0.000270026574772124,0.004,0.078,0.232,0.682,0.004,0,2.90791300033158e-28,8.87754588838355e-12,1.74571076710262e-08,0.99999998253401,4.57722343837267e-15,1.62279385022197e-19
"5b45a627-fd18-4dda-b70c-3f597b6679d8",0.000484820226937209,0.960825318117864,0.00660833823175399,0.00324175871266779,4.98982068965388e-05,0.0287898665038805,0.094,0.518,0.126,0.06,0.064,0.138,5.95603202332604e-10,0.999995864739156,2.09772320676386e-09,9.46383599749031e-09,3.73513941534338e-06,3.87964266007403e-07
